,Name,Ticker,Industry,Sector,Market Cap,Strike,Option Price,Exp. Date,Option Volume,Stock Price,Ex. Div Date,Num Divs.,Div/share,Div Inc,Gain/Loss Exercise,Total Income,Return,Annual Return
4,Kohl&#39;s Corporation,KSS,Department/Specialty Retail Stores,Consumer Services,12792384834.1,55.0,2.5,4 - 2013,774,54.55,6 - 4,2.0,0.0089,0.0178,0.45,2.5178,0.0461558203483,0.110773968836
5,Kohl&#39;s Corporation,KSS,Department/Specialty Retail Stores,Consumer Services,12792384834.1,57.5,2.3,4 - 2013,27,54.55,6 - 4,2.0,0.0089,0.0178,2.95,2.3178,0.0424894592117,0.101974702108
6,Kohl&#39;s Corporation,KSS,Department/Specialty Retail Stores,Consumer Services,12792384834.1,60.0,1.5,4 - 2013,10,54.55,6 - 4,2.0,0.0089,0.0178,5.45,1.5178,0.0278240146654,0.0667776351971
2,"Koninklijke Philips Electronics, N.V.",PHG,Consumer Electronics/Appliances,Energy,24011259980.0,22.5,4.05,1 - 2013,10.0,25.78,5 - 2,2.0,0.00998,0.01996,-3.28,0.78996,0.0306423584174,0.183854150504
3,"Koninklijke Philips Electronics, N.V.",PHG,Consumer Electronics/Appliances,Energy,24011259980.0,25.0,1.45,1 - 2013,25.0,25.78,5 - 2,2.0,0.00998,0.01996,-0.78,0.68996,0.026763382467,0.160580294802
4,"Koninklijke Philips Electronics, N.V.",PHG,Consumer Electronics/Appliances,Energy,24011259980.0,30.0,0.09,1 - 2013,10.0,25.78,5 - 2,2.0,0.00998,0.01996,4.22,0.10996,0.004265321955,0.02559193173
1,"Koninklijke Philips Electronics, N.V.",PHG,Consumer Electronics/Appliances,Energy,24011259980.0,22.5,3.0,4 - 2013,22.0,25.78,5 - 2,2.0,0.00998,0.01996,-3.28,-0.26004,-0.0100868890613,-0.0242085337471
2,"Koninklijke Philips Electronics, N.V.",PHG,Consumer Electronics/Appliances,Energy,24011259980.0,25.0,2.4,4 - 2013,43.0,25.78,5 - 2,2.0,0.00998,0.01996,-0.78,1.63996,0.0636136539953,0.152672769589
3,"Koninklijke Philips Electronics, N.V.",PHG,Consumer Electronics/Appliances,Energy,24011259980.0,30.0,0.35,4 - 2013,22.0,25.78,5 - 2,2.0,0.00998,0.01996,4.22,0.36996,0.0143506594259,0.0344415826222
0,Koppers Holdings Inc.,KOP,Forest Products,Basic Industries,736676749.23,35.0,2.39,3 - 2013,0.0,35.47,8 - 16,2.0,0.0094,0.0188,-0.47,1.9388,0.0546602762898,0.163980828869
1,Koppers Holdings Inc.,KOP,Forest Products,Basic Industries,736676749.23,40.0,1.1,3 - 2013,20.0,35.47,8 - 16,2.0,0.0094,0.0188,4.53,1.1188,0.0315421482943,0.094626444883
0,Korea Electric Power Corporation,KEP,Electric Utilities: Central,Public Utilities,17050565885.1,10.0,1.75,3 - 2013,0.0,13.28,12 - 27,2.0,0.0,0.0,-3.28,-1.53,-0.115210843373,-0.34563253012
1,Korea Electric Power Corporation,KEP,Electric Utilities: Central,Public Utilities,17050565885.1,12.5,0.9,3 - 2013,5.0,13.28,12 - 27,2.0,0.0,0.0,-0.78,0.12,0.00903614457831,0.0271084337349
2,Korea Electric Power Corporation,KEP,Electric Utilities: Central,Public Utilities,17050565885.1,15.0,0.1,3 - 2013,1.0,13.28,12 - 27,2.0,0.0,0.0,1.72,0.1,0.00753012048193,0.0225903614458
0,Korea Telecom Corporation,KT,Telecommunications Equipment,Public Utilities,8841245818.88,17.5,0.6,1 - 2013,0.0,16.93,12 - 28,1.0,0.0,0.0,0.57,0.6,0.0354400472534,0.21264028352
0,Kosmos Energy Ltd.,KOS,Oil & Gas Production,Energy,4503060811.21,10.0,2.0,4 - 2013,10.0,11.57,None,None,None,None,-1.57,0.43,0.0371650821089,0.0891961970614
1,Kosmos Energy Ltd.,KOS,Oil & Gas Production,Energy,4503060811.21,12.5,1.04,4 - 2013,1.0,11.57,None,None,None,None,0.93,1.04,0.0898876404494,0.215730337079
2,Kosmos Energy Ltd.,KOS,Oil & Gas Production,Energy,4503060811.21,15.0,0.2,4 - 2013,0.0,11.57,None,None,None,None,3.43,0.2,0.0172860847018,0.0414866032844
0,"Kraton Performance Polymers, Inc",KRA,Major Chemicals,Basic Industries,708963999.09,17.5,5.8,1 - 2013,0,21.99,None,None,None,None,-4.49,1.31,0.0595725329695,0.357435197817
1,"Kraton Performance Polymers, Inc",KRA,Major Chemicals,Basic Industries,708963999.09,20.0,2.8,1 - 2013,10,21.99,None,None,None,None,-1.99,0.81,0.0368349249659,0.221009549795
2,"Kraton Performance Polymers, Inc",KRA,Major Chemicals,Basic Industries,708963999.09,22.5,1.75,1 - 2013,59,21.99,None,None,None,None,0.51,1.75,0.0795816280127,0.477489768076
3,"Kraton Performance Polymers, Inc",KRA,Major Chemicals,Basic Industries,708963999.09,25.0,1.0,1 - 2013,10,21.99,None,None,None,None,3.01,1.0,0.0454752160073,0.272851296044
4,"Kraton Performance Polymers, Inc",KRA,Major Chemicals,Basic Industries,708963999.09,30.0,0.35,1 - 2013,44,21.99,None,None,None,None,8.01,0.35,0.0159163256025,0.0954979536153
0,"Kraton Performance Polymers, Inc",KRA,Major Chemicals,Basic Industries,708963999.09,22.5,2.75,4 - 2013,2.0,21.99,None,None,None,None,0.51,2.75,0.12505684402,0.300136425648
1,"Kraton Performance Polymers, Inc",KRA,Major Chemicals,Basic Industries,708963999.09,25.0,1.55,4 - 2013,5.0,21.99,None,None,None,None,3.01,1.55,0.0704865848113,0.169167803547
2,"Kraton Performance Polymers, Inc",KRA,Major Chemicals,Basic Industries,708963999.09,30.0,0.8,4 - 2013,20.0,21.99,None,None,None,None,8.01,0.8,0.0363801728058,0.087312414734
1,"Krispy Kreme Doughnuts, Inc.",KKD,Food Chains,Consumer Non-Durables,488812821.6,6.0,1.75,2 - 2013,1,7.52,None,None,None,None,-1.52,0.23,0.030585106383,0.122340425532
2,"Krispy Kreme Doughnuts, Inc.",KKD,Food Chains,Consumer Non-Durables,488812821.6,7.0,0.85,2 - 2013,2,7.52,None,None,None,None,-0.52,0.33,0.0438829787234,0.175531914894
3,"Krispy Kreme Doughnuts, Inc.",KKD,Food Chains,Consumer Non-Durables,488812821.6,8.0,0.4,2 - 2013,22,7.52,None,None,None,None,0.48,0.4,0.0531914893617,0.212765957447
4,"Krispy Kreme Doughnuts, Inc.",KKD,Food Chains,Consumer Non-Durables,488812821.6,9.0,0.15,2 - 2013,2,7.52,None,None,None,None,1.48,0.15,0.0199468085106,0.0797872340426
5,"Krispy Kreme Doughnuts, Inc.",KKD,Food Chains,Consumer Non-Durables,488812821.6,10.0,0.15,2 - 2013,26,7.52,None,None,None,None,2.48,0.15,0.0199468085106,0.0797872340426
0,"Krispy Kreme Doughnuts, Inc.",KKD,Food Chains,Consumer Non-Durables,488812821.6,7.0,1.06,5 - 2013,15.0,7.52,None,None,None,None,-0.52,0.54,0.0718085106383,0.143617021277
1,"Krispy Kreme Doughnuts, Inc.",KKD,Food Chains,Consumer Non-Durables,488812821.6,8.0,0.82,5 - 2013,4.0,7.52,None,None,None,None,0.48,0.82,0.109042553191,0.218085106383
2,"Krispy Kreme Doughnuts, Inc.",KKD,Food Chains,Consumer Non-Durables,488812821.6,9.0,0.5,5 - 2013,32.0,7.52,None,None,None,None,1.48,0.5,0.0664893617021,0.132978723404
3,"Krispy Kreme Doughnuts, Inc.",KKD,Food Chains,Consumer Non-Durables,488812821.6,10.0,0.3,5 - 2013,3.0,7.52,None,None,None,None,2.48,0.3,0.0398936170213,0.0797872340426
7,Kroger Company (The),KR,Food Chains,Consumer Services,13152830940.6,23.0,2.4,1 - 2013,4,24.93,8 - 13,1.0,0.0046,0.0046,-1.93,0.4746,0.0190373044525,0.114223826715
8,Kroger Company (The),KR,Food Chains,Consumer Services,13152830940.6,24.0,1.5,1 - 2013,73,24.93,8 - 13,1.0,0.0046,0.0046,-0.93,0.5746,0.0230485359005,0.138291215403
9,Kroger Company (The),KR,Food Chains,Consumer Services,13152830940.6,25.0,0.85,1 - 2013,95,24.93,8 - 13,1.0,0.0046,0.0046,0.07,0.8546,0.0342799839551,0.20567990373
10,Kroger Company (The),KR,Food Chains,Consumer Services,13152830940.6,26.0,0.45,1 - 2013,121,24.93,8 - 13,1.0,0.0046,0.0046,1.07,0.4546,0.0182350581629,0.109410348977
11,Kroger Company (The),KR,Food Chains,Consumer Services,13152830940.6,27.0,0.25,1 - 2013,43,24.93,8 - 13,1.0,0.0046,0.0046,2.07,0.2546,0.0102125952667,0.0612755716005
3,Kroger Company (The),KR,Food Chains,Consumer Services,13152830940.6,23.0,2.7,4 - 2013,20,24.93,8 - 13,2.0,0.0046,0.0092,-1.93,0.7792,0.0312555154432,0.0750132370638
4,Kroger Company (The),KR,Food Chains,Consumer Services,13152830940.6,24.0,2.14,4 - 2013,11,24.93,8 - 13,2.0,0.0046,0.0092,-0.93,1.2192,0.0489049338147,0.117371841155
5,Kroger Company (The),KR,Food Chains,Consumer Services,13152830940.6,25.0,1.35,4 - 2013,17,24.93,8 - 13,2.0,0.0046,0.0092,0.07,1.3592,0.054520657842,0.130849578821
6,Kroger Company (The),KR,Food Chains,Consumer Services,13152830940.6,26.0,0.9,4 - 2013,19,24.93,8 - 13,2.0,0.0046,0.0092,1.07,0.9092,0.0364701163257,0.0875282791817
7,Kroger Company (The),KR,Food Chains,Consumer Services,13152830940.6,27.0,0.6,4 - 2013,8,24.93,8 - 13,2.0,0.0046,0.0092,2.07,0.6092,0.0244364219815,0.0586474127557
0,Kronos Worldwide Inc,KRO,Major Chemicals,Basic Industries,1542716819.38,10.0,4.6,2 - 2013,4,13.31,9 - 5,1.0,0.006,0.006,-3.31,1.296,0.0973703981968,0.389481592787
1,Kronos Worldwide Inc,KRO,Major Chemicals,Basic Industries,1542716819.38,12.5,1.5,2 - 2013,10,13.31,9 - 5,1.0,0.006,0.006,-0.81,0.696,0.0522915101427,0.209166040571
2,Kronos Worldwide Inc,KRO,Major Chemicals,Basic Industries,1542716819.38,15.0,0.59,2 - 2013,12,13.31,9 - 5,1.0,0.006,0.006,1.69,0.596,0.0447783621337,0.179113448535
3,Kronos Worldwide Inc,KRO,Major Chemicals,Basic Industries,1542716819.38,17.5,0.2,2 - 2013,54,13.31,9 - 5,1.0,0.006,0.006,4.19,0.206,0.0154770848986,0.0619083395943
4,Kronos Worldwide Inc,KRO,Major Chemicals,Basic Industries,1542716819.38,20.0,0.09,2 - 2013,32,13.31,9 - 5,1.0,0.006,0.006,6.69,0.096,0.00721262208866,0.0288504883546
0,Kronos Worldwide Inc,KRO,Major Chemicals,Basic Industries,1542716819.38,10.0,3.9,5 - 2013,4,13.31,9 - 5,2.0,0.006,0.012,-3.31,0.602,0.0452291510143,0.0904583020285
1,Kronos Worldwide Inc,KRO,Major Chemicals,Basic Industries,1542716819.38,12.5,3.1,5 - 2013,3,13.31,9 - 5,2.0,0.006,0.012,-0.81,2.302,0.172952667168,0.345905334335
2,Kronos Worldwide Inc,KRO,Major Chemicals,Basic Industries,1542716819.38,15.0,0.97,5 - 2013,750,13.31,9 - 5,2.0,0.006,0.012,1.69,0.982,0.0737791134485,0.147558226897
3,Kronos Worldwide Inc,KRO,Major Chemicals,Basic Industries,1542716819.38,17.5,0.75,5 - 2013,4,13.31,9 - 5,2.0,0.006,0.012,4.19,0.762,0.0572501878287,0.114500375657
4,Kronos Worldwide Inc,KRO,Major Chemicals,Basic Industries,1542716819.38,20.0,0.25,5 - 2013,10,13.31,9 - 5,2.0,0.006,0.012,6.69,0.262,0.0196844477836,0.0393688955672
9,"L-3 Communications Holdings, Inc.",LLL,Radio And Television Broadcasting And Communications Equipment,Technology,7323623251.35,75.0,3.8,1 - 2013,5,75.85,8 - 15,1.0,0.0195,0.0195,-0.85,2.9695,0.0391496374423,0.234897824654
10,"L-3 Communications Holdings, Inc.",LLL,Radio And Television Broadcasting And Communications Equipment,Technology,7323623251.35,75.0,2.7,1 - 2013,3,75.85,8 - 15,1.0,0.0195,0.0195,-0.85,1.8695,0.0246473302571,0.147883981543
11,"L-3 Communications Holdings, Inc.",LLL,Radio And Television Broadcasting And Communications Equipment,Technology,7323623251.35,80.0,1.6,1 - 2013,5,75.85,8 - 15,1.0,0.0195,0.0195,4.15,1.6195,0.0213513513514,0.128108108108
12,"L-3 Communications Holdings, Inc.",LLL,Radio And Television Broadcasting And Communications Equipment,Technology,7323623251.35,80.0,0.5,1 - 2013,4,75.85,8 - 15,1.0,0.0195,0.0195,4.15,0.5195,0.00684904416612,0.0410942649967
13,"L-3 Communications Holdings, Inc.",LLL,Radio And Television Broadcasting And Communications Equipment,Technology,7323623251.35,85.0,0.35,1 - 2013,1,75.85,8 - 15,1.0,0.0195,0.0195,9.15,0.3695,0.00487145682268,0.0292287409361
0,"L-3 Communications Holdings, Inc.",LLL,Radio And Television Broadcasting And Communications Equipment,Technology,7323623251.35,70.0,5.11,4 - 2013,87.0,75.85,8 - 15,2.0,0.0195,0.039,-5.85,-0.701,-0.00924192485168,-0.022180619644
1,"L-3 Communications Holdings, Inc.",LLL,Radio And Television Broadcasting And Communications Equipment,Technology,7323623251.35,75.0,4.0,4 - 2013,7.0,75.85,8 - 15,2.0,0.0195,0.039,-0.85,3.189,0.0420435069216,0.100904416612
2,"L-3 Communications Holdings, Inc.",LLL,Radio And Television Broadcasting And Communications Equipment,Technology,7323623251.35,80.0,1.7,4 - 2013,1.0,75.85,8 - 15,2.0,0.0195,0.039,4.15,1.739,0.0229268292683,0.0550243902439
3,"L-3 Communications Holdings, Inc.",LLL,Radio And Television Broadcasting And Communications Equipment,Technology,7323623251.35,85.0,0.4,4 - 2013,10.0,75.85,8 - 15,2.0,0.0195,0.039,9.15,0.439,0.00578773895847,0.0138905735003
1,Laboratory Corporation of America Holdings,LH,Medical Specialities,Health Care,8066542000.0,80.0,8.5,2 - 2013,1,85.27,3 - 29,2.0,0.0,0.0,-5.27,3.23,0.0378796763223,0.151518705289
2,Laboratory Corporation of America Holdings,LH,Medical Specialities,Health Care,8066542000.0,85.0,3.85,2 - 2013,3,85.27,3 - 29,2.0,0.0,0.0,-0.27,3.58,0.0419842852117,0.167937140847
3,Laboratory Corporation of America Holdings,LH,Medical Specialities,Health Care,8066542000.0,87.5,2.75,2 - 2013,1,85.27,3 - 29,2.0,0.0,0.0,2.23,2.75,0.0322504984168,0.129001993667
4,Laboratory Corporation of America Holdings,LH,Medical Specialities,Health Care,8066542000.0,90.0,2.0,2 - 2013,2,85.27,3 - 29,2.0,0.0,0.0,4.73,2.0,0.0234549079395,0.0938196317579
5,Laboratory Corporation of America Holdings,LH,Medical Specialities,Health Care,8066542000.0,92.5,4.5,2 - 2013,16,85.27,3 - 29,2.0,0.0,0.0,7.23,4.5,0.0527735428638,0.211094171455
0,Laboratory Corporation of America Holdings,LH,Medical Specialities,Health Care,8066542000.0,82.5,6.85,5 - 2013,3.0,85.27,3 - 29,2.0,0.0,0.0,-2.77,4.08,0.0478480121966,0.0956960243931
1,Laboratory Corporation of America Holdings,LH,Medical Specialities,Health Care,8066542000.0,87.5,8.8,5 - 2013,47.0,85.27,3 - 29,2.0,0.0,0.0,2.23,8.8,0.103201594934,0.206403189867
2,Laboratory Corporation of America Holdings,LH,Medical Specialities,Health Care,8066542000.0,90.0,7.94,5 - 2013,1.0,85.27,3 - 29,2.0,0.0,0.0,4.73,7.94,0.0931159845198,0.18623196904
3,Laboratory Corporation of America Holdings,LH,Medical Specialities,Health Care,8066542000.0,92.5,2.7,5 - 2013,1.0,85.27,3 - 29,2.0,0.0,0.0,7.23,2.7,0.0316641257183,0.0633282514366
0,"Laclede Group, Inc.",LG,Oil/Gas Transmission,Public Utilities,914813552.64,40.0,3.6,3 - 2013,2.0,40.64,9 - 7,2.0,0.0166,0.0332,-0.64,2.9932,0.0736515748031,0.220954724409
1,"Laclede Group, Inc.",LG,Oil/Gas Transmission,Public Utilities,914813552.64,45.0,1.0,3 - 2013,5.0,40.64,9 - 7,2.0,0.0166,0.0332,4.36,1.0332,0.0254232283465,0.0762696850394
1,"Laredo Petroleum Holdings, Inc.",LPI,Oil & Gas Production,Energy,2595386858.24,17.5,3.4,1 - 2013,2,20.24,None,None,None,None,-2.74,0.66,0.0326086956522,0.195652173913
2,"Laredo Petroleum Holdings, Inc.",LPI,Oil & Gas Production,Energy,2595386858.24,20.0,2.2,1 - 2013,3,20.24,None,None,None,None,-0.24,1.96,0.096837944664,0.581027667984
3,"Laredo Petroleum Holdings, Inc.",LPI,Oil & Gas Production,Energy,2595386858.24,22.5,0.85,1 - 2013,1,20.24,None,None,None,None,2.26,0.85,0.0419960474308,0.251976284585
4,"Laredo Petroleum Holdings, Inc.",LPI,Oil & Gas Production,Energy,2595386858.24,25.0,0.25,1 - 2013,10,20.24,None,None,None,None,4.76,0.25,0.0123517786561,0.0741106719368
5,"Laredo Petroleum Holdings, Inc.",LPI,Oil & Gas Production,Energy,2595386858.24,30.0,0.9,1 - 2013,0,20.24,None,None,None,None,9.76,0.9,0.0444664031621,0.266798418972
0,"Laredo Petroleum Holdings, Inc.",LPI,Oil & Gas Production,Energy,2595386858.24,15.0,6.8,4 - 2013,10.0,20.24,None,None,None,None,-5.24,1.56,0.0770750988142,0.184980237154
1,"Laredo Petroleum Holdings, Inc.",LPI,Oil & Gas Production,Energy,2595386858.24,20.0,2.8,4 - 2013,1.0,20.24,None,None,None,None,-0.24,2.56,0.126482213439,0.303557312253
2,"Laredo Petroleum Holdings, Inc.",LPI,Oil & Gas Production,Energy,2595386858.24,22.5,1.55,4 - 2013,2.0,20.24,None,None,None,None,2.26,1.55,0.076581027668,0.183794466403
3,"Laredo Petroleum Holdings, Inc.",LPI,Oil & Gas Production,Energy,2595386858.24,25.0,1.0,4 - 2013,10.0,20.24,None,None,None,None,4.76,1.0,0.0494071146245,0.118577075099
21,Las Vegas Sands Corp.,LVS,Hotels/Resorts,Consumer Services,37936734579.9,45.0,3.25,1 - 2013,206,46.1,9 - 18,1.0,0.0075,0.0075,-1.1,2.1575,0.0468004338395,0.280802603037
22,Las Vegas Sands Corp.,LVS,Hotels/Resorts,Consumer Services,37936734579.9,46.0,2.65,1 - 2013,96,46.1,9 - 18,1.0,0.0075,0.0075,-0.1,2.5575,0.0554772234273,0.332863340564
23,Las Vegas Sands Corp.,LVS,Hotels/Resorts,Consumer Services,37936734579.9,47.0,2.15,1 - 2013,524,46.1,9 - 18,1.0,0.0075,0.0075,0.9,2.1575,0.0468004338395,0.280802603037
24,Las Vegas Sands Corp.,LVS,Hotels/Resorts,Consumer Services,37936734579.9,48.0,1.83,1 - 2013,195,46.1,9 - 18,1.0,0.0075,0.0075,1.9,1.8375,0.0398590021692,0.239154013015
25,Las Vegas Sands Corp.,LVS,Hotels/Resorts,Consumer Services,37936734579.9,49.0,1.43,1 - 2013,286,46.1,9 - 18,1.0,0.0075,0.0075,2.9,1.4375,0.0311822125813,0.187093275488
20,Las Vegas Sands Corp.,LVS,Hotels/Resorts,Consumer Services,37936734579.9,45.0,4.35,3 - 2013,34,46.1,9 - 18,2.0,0.0075,0.015,-1.1,3.265,0.0708242950108,0.212472885033
21,Las Vegas Sands Corp.,LVS,Hotels/Resorts,Consumer Services,37936734579.9,46.0,3.95,3 - 2013,71,46.1,9 - 18,2.0,0.0075,0.015,-0.1,3.865,0.0838394793926,0.251518438178
22,Las Vegas Sands Corp.,LVS,Hotels/Resorts,Consumer Services,37936734579.9,47.0,3.3,3 - 2013,144,46.1,9 - 18,2.0,0.0075,0.015,0.9,3.315,0.0719088937093,0.215726681128
23,Las Vegas Sands Corp.,LVS,Hotels/Resorts,Consumer Services,37936734579.9,48.0,2.89,3 - 2013,150,46.1,9 - 18,2.0,0.0075,0.015,1.9,2.905,0.0630151843818,0.189045553145
24,Las Vegas Sands Corp.,LVS,Hotels/Resorts,Consumer Services,37936734579.9,49.0,2.59,3 - 2013,102,46.1,9 - 18,2.0,0.0075,0.015,2.9,2.605,0.0565075921909,0.169522776573
0,LaSalle Hotel Properties,LHO,Real Estate Investment Trusts,Consumer Services,2098723901.52,25.0,2.3,3 - 2013,11.0,24.33,6 - 27,2.0,0.0042,0.0084,0.67,2.3084,0.0948787505138,0.284636251541
1,LaSalle Hotel Properties,LHO,Real Estate Investment Trusts,Consumer Services,2098723901.52,30.0,1.55,3 - 2013,0.0,24.33,6 - 27,2.0,0.0042,0.0084,5.67,1.5584,0.0640526099466,0.19215782984
2,LaSalle Hotel Properties,LHO,Real Estate Investment Trusts,Consumer Services,2098723901.52,35.0,0.6,3 - 2013,0.0,24.33,6 - 27,2.0,0.0042,0.0084,10.67,0.6084,0.0250061652281,0.0750184956843
0,LATAM Airlines Group S.A.,LFL,Air Freight/Delivery Services,Transportation,11712526785.0,25.0,2.0,3 - 2013,11.0,24.6,5 - 9,2.0,0.00304,0.00608,0.4,2.00608,0.0815479674797,0.244643902439
2,Lazard Ltd.,LAZ,Investment Managers,Finance,3490245999.24,27.0,4.0,3 - 2013,0,30.03,8 - 2,2.0,0.0072,0.0144,-3.03,0.9844,0.0327805527806,0.0983416583417
3,Lazard Ltd.,LAZ,Investment Managers,Finance,3490245999.24,30.0,2.0,3 - 2013,2,30.03,8 - 2,2.0,0.0072,0.0144,-0.03,1.9844,0.0660805860806,0.198241758242
4,Lazard Ltd.,LAZ,Investment Managers,Finance,3490245999.24,31.0,1.95,3 - 2013,0,30.03,8 - 2,2.0,0.0072,0.0144,0.97,1.9644,0.0654145854146,0.196243756244
5,Lazard Ltd.,LAZ,Investment Managers,Finance,3490245999.24,32.0,1.1,3 - 2013,106,30.03,8 - 2,2.0,0.0072,0.0144,1.97,1.1144,0.0371095571096,0.111328671329
6,Lazard Ltd.,LAZ,Investment Managers,Finance,3490245999.24,33.0,0.6,3 - 2013,0,30.03,8 - 2,2.0,0.0072,0.0144,2.97,0.6144,0.0204595404595,0.0613786213786
2,La-Z-Boy Incorporated,LZB,Home Furnishings,Consumer Durables,856404270.54,12.5,3.3,1 - 2013,0.0,16.38,11 - 24,0.0,0.0,0.0,-3.88,-0.58,-0.035409035409,-0.212454212454
3,La-Z-Boy Incorporated,LZB,Home Furnishings,Consumer Durables,856404270.54,15.0,1.58,1 - 2013,8.0,16.38,11 - 24,0.0,0.0,0.0,-1.38,0.2,0.01221001221,0.0732600732601
4,La-Z-Boy Incorporated,LZB,Home Furnishings,Consumer Durables,856404270.54,17.5,0.8,1 - 2013,50.0,16.38,11 - 24,0.0,0.0,0.0,1.12,0.8,0.04884004884,0.29304029304
5,La-Z-Boy Incorporated,LZB,Home Furnishings,Consumer Durables,856404270.54,20.0,0.05,1 - 2013,0.0,16.38,11 - 24,0.0,0.0,0.0,3.62,0.05,0.0030525030525,0.018315018315
0,La-Z-Boy Incorporated,LZB,Home Furnishings,Consumer Durables,856404270.54,10.0,4.39,4 - 2013,0.0,16.38,11 - 24,1.0,0.0,0.0,-6.38,-1.99,-0.12148962149,-0.291575091575
1,La-Z-Boy Incorporated,LZB,Home Furnishings,Consumer Durables,856404270.54,17.5,1.5,4 - 2013,20.0,16.38,11 - 24,1.0,0.0,0.0,1.12,1.5,0.0915750915751,0.21978021978
2,La-Z-Boy Incorporated,LZB,Home Furnishings,Consumer Durables,856404270.54,20.0,0.8,4 - 2013,5.0,16.38,11 - 24,1.0,0.0,0.0,3.62,0.8,0.04884004884,0.117216117216
0,LDK Solar Co. Ltd.,LDK,Semiconductors,Technology,115560521.4,0.5,0.43,1 - 2013,12.0,0.8655,None,None,None,None,-0.3655,0.0645,0.0745233968804,0.447140381282
1,LDK Solar Co. Ltd.,LDK,Semiconductors,Technology,115560521.4,1.0,0.08,1 - 2013,33.0,0.8655,None,None,None,None,0.1345,0.08,0.0924321201618,0.554592720971
2,LDK Solar Co. Ltd.,LDK,Semiconductors,Technology,115560521.4,1.5,0.02,1 - 2013,55.0,0.8655,None,None,None,None,0.6345,0.02,0.0231080300404,0.138648180243
3,LDK Solar Co. Ltd.,LDK,Semiconductors,Technology,115560521.4,2.0,0.01,1 - 2013,22.0,0.8655,None,None,None,None,1.1345,0.01,0.0115540150202,0.0693240901213
0,LDK Solar Co. Ltd.,LDK,Semiconductors,Technology,115560521.4,0.5,0.44,3 - 2013,3.0,0.8655,None,None,None,None,-0.3655,0.0745,0.0860774119006,0.258232235702
1,LDK Solar Co. Ltd.,LDK,Semiconductors,Technology,115560521.4,1.0,0.12,3 - 2013,50.0,0.8655,None,None,None,None,0.1345,0.12,0.138648180243,0.415944540728
2,LDK Solar Co. Ltd.,LDK,Semiconductors,Technology,115560521.4,1.5,0.3,3 - 2013,0.0,0.8655,None,None,None,None,0.6345,0.3,0.346620450607,1.03986135182
3,LDK Solar Co. Ltd.,LDK,Semiconductors,Technology,115560521.4,2.0,0.19,3 - 2013,0.0,0.8655,None,None,None,None,1.1345,0.19,0.219526285384,0.658578856153
0,Leapfrog Enterprises Inc,LF,Recreational Products/Toys,Consumer Non-Durables,613328767.26,5.0,3.7,3 - 2013,0,9.13,9 - 28,2.0,0.0,0.0,-4.13,-0.43,-0.0470974808324,-0.141292442497
1,Leapfrog Enterprises Inc,LF,Recreational Products/Toys,Consumer Non-Durables,613328767.26,7.5,2.45,3 - 2013,89,9.13,9 - 28,2.0,0.0,0.0,-1.63,0.82,0.0898138006572,0.269441401972
2,Leapfrog Enterprises Inc,LF,Recreational Products/Toys,Consumer Non-Durables,613328767.26,10.0,1.3,3 - 2013,5,9.13,9 - 28,2.0,0.0,0.0,0.87,1.3,0.142387732749,0.427163198248
3,Leapfrog Enterprises Inc,LF,Recreational Products/Toys,Consumer Non-Durables,613328767.26,12.5,0.46,3 - 2013,1,9.13,9 - 28,2.0,0.0,0.0,3.37,0.46,0.0503833515882,0.151150054765
4,Leapfrog Enterprises Inc,LF,Recreational Products/Toys,Consumer Non-Durables,613328767.26,15.0,0.2,3 - 2013,10,9.13,9 - 28,2.0,0.0,0.0,5.87,0.2,0.0219058050383,0.065717415115
0,Lear Corporation,LEA,Auto Parts:O.E.M.,Capital Goods,4155008709.12,35.0,5.92,3 - 2013,2.0,42.88,9 - 4,2.0,0.00545,0.0109,-7.88,-1.9491,-0.0454547574627,-0.136364272388
1,Lear Corporation,LEA,Auto Parts:O.E.M.,Capital Goods,4155008709.12,40.0,4.8,3 - 2013,2.0,42.88,9 - 4,2.0,0.00545,0.0109,-2.88,1.9309,0.0450303171642,0.135090951493
2,Lear Corporation,LEA,Auto Parts:O.E.M.,Capital Goods,4155008709.12,45.0,2.0,3 - 2013,1.0,42.88,9 - 4,2.0,0.00545,0.0109,2.12,2.0109,0.046895988806,0.140687966418
3,Lear Corporation,LEA,Auto Parts:O.E.M.,Capital Goods,4155008709.12,50.0,0.6,3 - 2013,11.0,42.88,9 - 4,2.0,0.00545,0.0109,7.12,0.6109,0.0142467350746,0.0427402052239
3,"Legg Mason, Inc.",LM,Investment Managers,Finance,3375077828.64,23.0,4.1,1 - 2013,0,24.99,10 - 2,1.0,0.0038,0.0038,-1.99,2.1138,0.0845858343337,0.507515006002
4,"Legg Mason, Inc.",LM,Investment Managers,Finance,3375077828.64,24.0,1.8,1 - 2013,11,24.99,10 - 2,1.0,0.0038,0.0038,-0.99,0.8138,0.0325650260104,0.195390156062
5,"Legg Mason, Inc.",LM,Investment Managers,Finance,3375077828.64,25.0,1.3,1 - 2013,185,24.99,10 - 2,1.0,0.0038,0.0038,0.01,1.3038,0.0521728691477,0.313037214886
6,"Legg Mason, Inc.",LM,Investment Managers,Finance,3375077828.64,26.0,0.8,1 - 2013,1,24.99,10 - 2,1.0,0.0038,0.0038,1.01,0.8038,0.0321648659464,0.192989195678
