,Name,Ticker,Industry,Sector,Market Cap,Strike,Option Price,Exp. Date,Option Volume,Stock Price,Ex. Div Date,Num Divs.,Div/share,Div Inc,Gain/Loss Exercise,Total Income,Return,Annual Return
7,Adobe Systems Incorporated,ADBE,Computer Software: Prepackaged Software,Technology,17024928416.2,34.0,2.87,4 - 2013,35.0,34.39,3 - 24,2.0,0.0,0.0,-0.39,2.48,0.072113986624,0.173073567898
8,Adobe Systems Incorporated,ADBE,Computer Software: Prepackaged Software,Technology,17024928416.2,35.0,2.37,4 - 2013,2.0,34.39,3 - 24,2.0,0.0,0.0,0.61,2.37,0.0689153823786,0.165396917709
9,Adobe Systems Incorporated,ADBE,Computer Software: Prepackaged Software,Technology,17024928416.2,36.0,1.84,4 - 2013,2.0,34.39,3 - 24,2.0,0.0,0.0,1.61,1.84,0.0535039255598,0.128409421343
10,Adobe Systems Incorporated,ADBE,Computer Software: Prepackaged Software,Technology,17024928416.2,37.0,1.45,4 - 2013,50.0,34.39,3 - 24,2.0,0.0,0.0,2.61,1.45,0.0421634195987,0.101192207037
0,"ADTRAN, Inc.",ADTN,Telecommunications Equipment,Public Utilities,1073715284.66,15.0,3.0,1 - 2013,1.0,16.97,7 - 24,2.0,0.0027,0.0054,-1.97,1.0354,0.0610135533294,0.366081319976
1,"ADTRAN, Inc.",ADTN,Telecommunications Equipment,Public Utilities,1073715284.66,16.0,2.25,1 - 2013,10.0,16.97,7 - 24,2.0,0.0027,0.0054,-0.97,1.2854,0.0757454331173,0.454472598704
2,"ADTRAN, Inc.",ADTN,Telecommunications Equipment,Public Utilities,1073715284.66,17.0,1.3,1 - 2013,2.0,16.97,7 - 24,2.0,0.0027,0.0054,0.03,1.3054,0.0769239835003,0.461543901002
3,"ADTRAN, Inc.",ADTN,Telecommunications Equipment,Public Utilities,1073715284.66,18.0,0.9,1 - 2013,24.0,16.97,7 - 24,2.0,0.0027,0.0054,1.03,0.9054,0.0533529758397,0.320117855038
4,"ADTRAN, Inc.",ADTN,Telecommunications Equipment,Public Utilities,1073715284.66,19.0,0.85,1 - 2013,10.0,16.97,7 - 24,2.0,0.0027,0.0054,2.03,0.8554,0.0504065998821,0.302439599293
0,"ADTRAN, Inc.",ADTN,Telecommunications Equipment,Public Utilities,1073715284.66,16.0,4.9,2 - 2013,0.0,16.97,7 - 24,2.0,0.0027,0.0054,-0.97,3.9354,0.231903358869,0.927613435474
1,"ADTRAN, Inc.",ADTN,Telecommunications Equipment,Public Utilities,1073715284.66,17.0,1.25,2 - 2013,40.0,16.97,7 - 24,2.0,0.0027,0.0054,0.03,1.2554,0.0739776075427,0.295910430171
2,"ADTRAN, Inc.",ADTN,Telecommunications Equipment,Public Utilities,1073715284.66,18.0,1.15,2 - 2013,3.0,16.97,7 - 24,2.0,0.0027,0.0054,1.03,1.1554,0.0680848556276,0.27233942251
3,"ADTRAN, Inc.",ADTN,Telecommunications Equipment,Public Utilities,1073715284.66,19.0,0.65,2 - 2013,25.0,16.97,7 - 24,2.0,0.0027,0.0054,2.03,0.6554,0.0386210960519,0.154484384207
0,"ADTRAN, Inc.",ADTN,Telecommunications Equipment,Public Utilities,1073715284.66,15.0,2.66,5 - 2013,4.0,16.97,7 - 24,2.0,0.0027,0.0054,-1.97,0.6954,0.0409781968179,0.0819563936358
1,"ADTRAN, Inc.",ADTN,Telecommunications Equipment,Public Utilities,1073715284.66,20.0,0.55,5 - 2013,80.0,16.97,7 - 24,2.0,0.0027,0.0054,3.03,0.5554,0.0327283441367,0.0654566882734
2,"ADTRAN, Inc.",ADTN,Telecommunications Equipment,Public Utilities,1073715284.66,23.0,1.2,5 - 2013,20.0,16.97,7 - 24,2.0,0.0027,0.0054,6.03,1.2054,0.0710312315852,0.14206246317
0,"Advanced Energy Industries, Inc.",AEIS,Industrial Machinery/Components,Capital Goods,446917182.53,12.5,0.6,1 - 2013,2.0,11.83,None,None,None,None,0.67,0.6,0.050718512257,0.304311073542
1,"Advanced Energy Industries, Inc.",AEIS,Industrial Machinery/Components,Capital Goods,446917182.53,15.0,0.26,1 - 2013,3.0,11.83,None,None,None,None,3.17,0.26,0.021978021978,0.131868131868
2,"Advanced Energy Industries, Inc.",AEIS,Industrial Machinery/Components,Capital Goods,446917182.53,17.5,0.35,1 - 2013,0.0,11.83,None,None,None,None,5.67,0.35,0.0295857988166,0.177514792899
0,"Advanced Energy Industries, Inc.",AEIS,Industrial Machinery/Components,Capital Goods,446917182.53,12.5,1.0,4 - 2013,2.0,11.83,None,None,None,None,0.67,1.0,0.0845308537616,0.202874049028
1,"Advanced Energy Industries, Inc.",AEIS,Industrial Machinery/Components,Capital Goods,446917182.53,15.0,0.4,4 - 2013,40.0,11.83,None,None,None,None,3.17,0.4,0.0338123415046,0.0811496196112
0,"Advent Software, Inc.",ADVS,EDP Services,Technology,1122013588.15,22.5,2.15,2 - 2013,10.0,22.15,None,None,None,None,0.35,2.15,0.097065462754,0.388261851016
1,"Advent Software, Inc.",ADVS,EDP Services,Technology,1122013588.15,25.0,2.05,2 - 2013,0.0,22.15,None,None,None,None,2.85,2.05,0.0925507900677,0.370203160271
2,"Aegerion Pharmaceuticals, Inc.",AEGR,Major Pharmaceuticals,Consumer Durables,555470580.39,17.5,6.91,3 - 2013,1.0,21.81,None,None,None,None,-4.31,2.6,0.119211370931,0.357634112792
3,"Aegerion Pharmaceuticals, Inc.",AEGR,Major Pharmaceuticals,Consumer Durables,555470580.39,20.0,5.3,3 - 2013,10.0,21.81,None,None,None,None,-1.81,3.49,0.160018340211,0.480055020633
4,"Aegerion Pharmaceuticals, Inc.",AEGR,Major Pharmaceuticals,Consumer Durables,555470580.39,22.5,4.0,3 - 2013,3.0,21.81,None,None,None,None,0.69,4.0,0.183402109124,0.550206327373
5,"Aegerion Pharmaceuticals, Inc.",AEGR,Major Pharmaceuticals,Consumer Durables,555470580.39,25.0,3.13,3 - 2013,3.0,21.81,None,None,None,None,3.19,3.13,0.14351215039,0.430536451169
6,"Aegerion Pharmaceuticals, Inc.",AEGR,Major Pharmaceuticals,Consumer Durables,555470580.39,30.0,1.4,3 - 2013,10.0,21.81,None,None,None,None,8.19,1.4,0.0641907381935,0.19257221458
0,Aegion Corp,AEGN,Water Supply,Basic Industries,701293584.6,20.0,0.9,3 - 2013,6.0,17.85,None,None,None,None,2.15,0.9,0.0504201680672,0.151260504202
1,Aegion Corp,AEGN,Water Supply,Basic Industries,701293584.6,22.5,1.18,3 - 2013,0.0,17.85,None,None,None,None,4.65,1.18,0.066106442577,0.198319327731
0,"AeroVironment, Inc.",AVAV,Aerospace,Capital Goods,489107256.82,20.0,4.1,3 - 2013,2.0,21.97,None,None,None,None,-1.97,2.13,0.0969503868912,0.290851160674
1,"AeroVironment, Inc.",AVAV,Aerospace,Capital Goods,489107256.82,22.5,2.3,3 - 2013,20.0,21.97,None,None,None,None,0.53,2.3,0.104688211197,0.314064633591
2,"AeroVironment, Inc.",AVAV,Aerospace,Capital Goods,489107256.82,25.0,0.9,3 - 2013,4.0,21.97,None,None,None,None,3.03,0.9,0.0409649522076,0.122894856623
3,"AeroVironment, Inc.",AVAV,Aerospace,Capital Goods,489107256.82,30.0,0.15,3 - 2013,1.0,21.97,None,None,None,None,8.03,0.15,0.00682749203459,0.0204824761038
1,"AFC Enterprises, Inc.",AFCE,Restaurants,Consumer Services,625340767.62,22.5,3.8,2 - 2013,0.0,26.02,6 - 6,2.0,0.0,0.0,-3.52,0.28,0.010760953113,0.043043812452
2,"AFC Enterprises, Inc.",AFCE,Restaurants,Consumer Services,625340767.62,25.0,2.5,2 - 2013,1.0,26.02,6 - 6,2.0,0.0,0.0,-1.02,1.48,0.0568793235972,0.227517294389
3,"AFC Enterprises, Inc.",AFCE,Restaurants,Consumer Services,625340767.62,30.0,0.77,2 - 2013,22.0,26.02,6 - 6,2.0,0.0,0.0,3.98,0.77,0.0295926210607,0.118370484243
12,"Affymax, Inc.",AFFY,Major Pharmaceuticals,Consumer Durables,820108855.456,21.0,5.7,1 - 2013,2.0,22.6601,None,None,None,None,-1.6601,4.0399,0.178282531851,1.06969519111
13,"Affymax, Inc.",AFFY,Major Pharmaceuticals,Consumer Durables,820108855.456,22.0,6.68,1 - 2013,1.0,22.6601,None,None,None,None,-0.6601,6.0199,0.265660787022,1.59396472213
14,"Affymax, Inc.",AFFY,Major Pharmaceuticals,Consumer Durables,820108855.456,23.0,2.7,1 - 2013,4.0,22.6601,None,None,None,None,0.3399,2.7,0.119152166142,0.714912996854
15,"Affymax, Inc.",AFFY,Major Pharmaceuticals,Consumer Durables,820108855.456,24.0,1.8,1 - 2013,2.0,22.6601,None,None,None,None,1.3399,1.8,0.0794347774282,0.476608664569
16,"Affymax, Inc.",AFFY,Major Pharmaceuticals,Consumer Durables,820108855.456,25.0,1.7,1 - 2013,3.0,22.6601,None,None,None,None,2.3399,1.7,0.0750217342377,0.450130405426
9,"Affymax, Inc.",AFFY,Major Pharmaceuticals,Consumer Durables,820108855.456,21.0,3.71,4 - 2013,10.0,22.6601,None,None,None,None,-1.6601,2.0499,0.0904629723611,0.217111133667
10,"Affymax, Inc.",AFFY,Major Pharmaceuticals,Consumer Durables,820108855.456,22.0,6.0,4 - 2013,15.0,22.6601,None,None,None,None,-0.6601,5.3399,0.235652093327,0.565565023985
11,"Affymax, Inc.",AFFY,Major Pharmaceuticals,Consumer Durables,820108855.456,23.0,4.1,4 - 2013,1.0,22.6601,None,None,None,None,0.3399,4.1,0.180934770809,0.434243449941
12,"Affymax, Inc.",AFFY,Major Pharmaceuticals,Consumer Durables,820108855.456,24.0,4.5,4 - 2013,14.0,22.6601,None,None,None,None,1.3399,4.5,0.19858694357,0.476608664569
13,"Affymax, Inc.",AFFY,Major Pharmaceuticals,Consumer Durables,820108855.456,25.0,3.2,4 - 2013,16.0,22.6601,None,None,None,None,2.3399,3.2,0.141217382095,0.338921717027
0,"Affymetrix, Inc.",AFFX,Biotechnology: Laboratory Analytical Instruments,Capital Goods,229493764.5,2.5,0.85,2 - 2013,1.0,3.25,None,None,None,None,-0.75,0.1,0.0307692307692,0.123076923077
1,"Affymetrix, Inc.",AFFX,Biotechnology: Laboratory Analytical Instruments,Capital Goods,229493764.5,5.0,0.15,2 - 2013,3.0,3.25,None,None,None,None,1.75,0.15,0.0461538461538,0.184615384615
2,"Affymetrix, Inc.",AFFX,Biotechnology: Laboratory Analytical Instruments,Capital Goods,229493764.5,7.5,0.1,2 - 2013,0.0,3.25,None,None,None,None,4.25,0.1,0.0307692307692,0.123076923077
0,"Affymetrix, Inc.",AFFX,Biotechnology: Laboratory Analytical Instruments,Capital Goods,229493764.5,7.5,0.05,5 - 2013,15.0,3.25,None,None,None,None,4.25,0.05,0.0153846153846,0.0307692307692
0,Agenus Inc.,AGEN,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,109361607.48,2.5,2.2,2 - 2013,0.0,4.47,None,None,None,None,-1.97,0.23,0.0514541387025,0.20581655481
1,Agenus Inc.,AGEN,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,109361607.48,5.0,0.8,2 - 2013,5.0,4.47,None,None,None,None,0.53,0.8,0.178970917226,0.715883668904
2,Agenus Inc.,AGEN,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,109361607.48,7.5,0.45,2 - 2013,20.0,4.47,None,None,None,None,3.03,0.45,0.10067114094,0.402684563758
0,Agenus Inc.,AGEN,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,109361607.48,2.5,2.25,5 - 2013,1.0,4.47,None,None,None,None,-1.97,0.28,0.0626398210291,0.125279642058
1,Agenus Inc.,AGEN,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,109361607.48,5.0,1.06,5 - 2013,44.0,4.47,None,None,None,None,0.53,1.06,0.237136465324,0.474272930649
2,Agenus Inc.,AGEN,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,109361607.48,7.5,0.6,5 - 2013,3.0,4.47,None,None,None,None,3.03,0.6,0.134228187919,0.268456375839
0,"Agilysys, Inc.",AGYS,Electronic Components,Consumer Non-Durables,177951859.05,7.5,1.39,4 - 2013,5.0,8.05,7 - 16,2.0,0.0,0.0,-0.55,0.84,0.104347826087,0.250434782609
1,"Agilysys, Inc.",AGYS,Electronic Components,Consumer Non-Durables,177951859.05,10.0,0.6,4 - 2013,41.0,8.05,7 - 16,2.0,0.0,0.0,1.95,0.6,0.0745341614907,0.178881987578
0,Air Methods Corporation,AIRM,Transportation Services,Transportation,1333192739.28,95.0,15.2,1 - 2013,1.0,103.47,None,None,None,None,-8.47,6.73,0.0650430076351,0.39025804581
1,Air Methods Corporation,AIRM,Transportation Services,Transportation,1333192739.28,100.0,22.5,1 - 2013,2.0,103.47,None,None,None,None,-3.47,19.03,0.183918043877,1.10350826326
2,Air Methods Corporation,AIRM,Transportation Services,Transportation,1333192739.28,105.0,7.2,1 - 2013,2.0,103.47,None,None,None,None,1.53,7.2,0.0695853870687,0.417512322412
3,Air Methods Corporation,AIRM,Transportation Services,Transportation,1333192739.28,110.0,7.3,1 - 2013,2.0,103.47,None,None,None,None,6.53,7.3,0.070551850778,0.423311104668
4,Air Methods Corporation,AIRM,Transportation Services,Transportation,1333192739.28,115.0,12.5,1 - 2013,0.0,103.47,None,None,None,None,11.53,12.5,0.120807963661,0.724847781966
0,Air Methods Corporation,AIRM,Transportation Services,Transportation,1333192739.28,95.0,27.3,4 - 2013,2.0,103.47,None,None,None,None,-8.47,18.83,0.181985116459,0.436764279501
1,Air Methods Corporation,AIRM,Transportation Services,Transportation,1333192739.28,100.0,25.0,4 - 2013,0.0,103.47,None,None,None,None,-3.47,21.53,0.20807963661,0.499391127863
2,Air Methods Corporation,AIRM,Transportation Services,Transportation,1333192739.28,105.0,12.92,4 - 2013,1.0,103.47,None,None,None,None,1.53,12.92,0.12486711124,0.299681066976
3,Air Methods Corporation,AIRM,Transportation Services,Transportation,1333192739.28,110.0,11.0,4 - 2013,5.0,103.47,None,None,None,None,6.53,11.0,0.106311008022,0.255146419252
4,Air Methods Corporation,AIRM,Transportation Services,Transportation,1333192739.28,115.0,17.82,4 - 2013,0.0,103.47,None,None,None,None,11.53,17.82,0.172223832995,0.413337199188
0,"Air Transport Services Group, Inc",ATSG,Air Freight/Delivery Services,Transportation,251803497.12,2.5,1.6,3 - 2013,2.0,3.92,None,None,None,None,-1.42,0.18,0.0459183673469,0.137755102041
1,"Air Transport Services Group, Inc",ATSG,Air Freight/Delivery Services,Transportation,251803497.12,5.0,0.3,3 - 2013,10.0,3.92,None,None,None,None,1.08,0.3,0.0765306122449,0.229591836735
0,Aixtron SE,AIXG,Industrial Machinery/Components,Technology,1304422873.6,14.0,1.15,3 - 2013,10.0,12.8,5 - 17,2.0,0.00327,0.00654,1.2,1.15654,0.0903546875,0.2710640625
1,Aixtron SE,AIXG,Industrial Machinery/Components,Technology,1304422873.6,15.0,1.3,3 - 2013,0.0,12.8,5 - 17,2.0,0.00327,0.00654,2.2,1.30654,0.1020734375,0.3062203125
2,Aixtron SE,AIXG,Industrial Machinery/Components,Technology,1304422873.6,16.0,1.15,3 - 2013,0.0,12.8,5 - 17,2.0,0.00327,0.00654,3.2,1.15654,0.0903546875,0.2710640625
21,"Akamai Technologies, Inc.",AKAM,Business Services,Miscellaneous,6787292360.64,37.0,3.05,1 - 2013,17.0,38.28,None,None,None,None,-1.28,1.77,0.0462382445141,0.277429467085
22,"Akamai Technologies, Inc.",AKAM,Business Services,Miscellaneous,6787292360.64,38.0,2.55,1 - 2013,10.0,38.28,None,None,None,None,-0.28,2.27,0.0592998955068,0.355799373041
23,"Akamai Technologies, Inc.",AKAM,Business Services,Miscellaneous,6787292360.64,39.0,2.07,1 - 2013,17.0,38.28,None,None,None,None,0.72,2.07,0.0540752351097,0.324451410658
24,"Akamai Technologies, Inc.",AKAM,Business Services,Miscellaneous,6787292360.64,40.0,1.53,1 - 2013,12.0,38.28,None,None,None,None,1.72,1.53,0.0399686520376,0.239811912226
25,"Akamai Technologies, Inc.",AKAM,Business Services,Miscellaneous,6787292360.64,41.0,1.2,1 - 2013,27.0,38.28,None,None,None,None,2.72,1.2,0.0313479623824,0.188087774295
9,"Akamai Technologies, Inc.",AKAM,Business Services,Miscellaneous,6787292360.64,37.0,4.13,2 - 2013,73.0,38.28,None,None,None,None,-1.28,2.85,0.0744514106583,0.297805642633
10,"Akamai Technologies, Inc.",AKAM,Business Services,Miscellaneous,6787292360.64,38.0,3.5,2 - 2013,2.0,38.28,None,None,None,None,-0.28,3.22,0.0841170323929,0.336468129572
11,"Akamai Technologies, Inc.",AKAM,Business Services,Miscellaneous,6787292360.64,39.0,3.05,2 - 2013,17.0,38.28,None,None,None,None,0.72,3.05,0.0796760710554,0.318704284222
12,"Akamai Technologies, Inc.",AKAM,Business Services,Miscellaneous,6787292360.64,40.0,2.61,2 - 2013,8.0,38.28,None,None,None,None,1.72,2.61,0.0681818181818,0.272727272727
13,"Akamai Technologies, Inc.",AKAM,Business Services,Miscellaneous,6787292360.64,41.0,2.23,2 - 2013,4.0,38.28,None,None,None,None,2.72,2.23,0.0582549634274,0.23301985371
9,"Akamai Technologies, Inc.",AKAM,Business Services,Miscellaneous,6787292360.64,37.0,5.1,5 - 2013,8.0,38.28,None,None,None,None,-1.28,3.82,0.0997910135841,0.199582027168
10,"Akamai Technologies, Inc.",AKAM,Business Services,Miscellaneous,6787292360.64,38.0,4.66,5 - 2013,20.0,38.28,None,None,None,None,-0.28,4.38,0.114420062696,0.228840125392
11,"Akamai Technologies, Inc.",AKAM,Business Services,Miscellaneous,6787292360.64,39.0,4.5,5 - 2013,28.0,38.28,None,None,None,None,0.72,4.5,0.117554858934,0.235109717868
12,"Akamai Technologies, Inc.",AKAM,Business Services,Miscellaneous,6787292360.64,40.0,3.6,5 - 2013,20.0,38.28,None,None,None,None,1.72,3.6,0.0940438871473,0.188087774295
13,"Akamai Technologies, Inc.",AKAM,Business Services,Miscellaneous,6787292360.64,41.0,3.35,5 - 2013,10.0,38.28,None,None,None,None,2.72,3.35,0.087513061651,0.175026123302
0,"Akorn, Inc.",AKRX,Major Pharmaceuticals,Consumer Durables,1165875243.6,7.5,4.9,3 - 2013,1.0,12.26,None,None,None,None,-4.76,0.14,0.0114192495922,0.0342577487765
1,"Akorn, Inc.",AKRX,Major Pharmaceuticals,Consumer Durables,1165875243.6,12.5,1.15,3 - 2013,51.0,12.26,None,None,None,None,0.24,1.15,0.0938009787928,0.281402936378
2,"Akorn, Inc.",AKRX,Major Pharmaceuticals,Consumer Durables,1165875243.6,15.0,0.45,3 - 2013,10.0,12.26,None,None,None,None,2.74,0.45,0.036704730832,0.110114192496
3,"Akorn, Inc.",AKRX,Major Pharmaceuticals,Consumer Durables,1165875243.6,20.0,0.26,3 - 2013,30.0,12.26,None,None,None,None,7.74,0.26,0.021207177814,0.0636215334421
0,"Alaska Communications Systems Group, Inc.",ALSK,Telecommunications Equipment,Public Utilities,94065079.6,2.5,0.05,1 - 2013,61.0,2.06,9 - 26,1.0,0.002,0.002,0.44,0.052,0.0252427184466,0.15145631068
1,"Alaska Communications Systems Group, Inc.",ALSK,Telecommunications Equipment,Public Utilities,94065079.6,5.0,0.05,1 - 2013,0.0,2.06,9 - 26,1.0,0.002,0.002,2.94,0.052,0.0252427184466,0.15145631068
0,"Alaska Communications Systems Group, Inc.",ALSK,Telecommunications Equipment,Public Utilities,94065079.6,2.5,0.1,4 - 2013,20.0,2.06,9 - 26,2.0,0.002,0.004,0.44,0.104,0.0504854368932,0.121165048544
1,"Alaska Communications Systems Group, Inc.",ALSK,Telecommunications Equipment,Public Utilities,94065079.6,5.0,0.1,4 - 2013,0.0,2.06,9 - 26,2.0,0.002,0.004,2.94,0.104,0.0504854368932,0.121165048544
2,"Alaska Communications Systems Group, Inc.",ALSK,Telecommunications Equipment,Public Utilities,94065079.6,7.5,0.25,4 - 2013,10.0,2.06,9 - 26,2.0,0.002,0.004,5.44,0.254,0.123300970874,0.295922330097
2,"Alexion Pharmaceuticals, Inc.",ALXN,Major Pharmaceuticals,Consumer Durables,17308900629.5,80.0,22.2,1 - 2013,2.0,89.09,None,None,None,None,-9.09,13.11,0.147154562802,0.88292737681
3,"Alexion Pharmaceuticals, Inc.",ALXN,Major Pharmaceuticals,Consumer Durables,17308900629.5,85.0,9.7,1 - 2013,1.0,89.09,None,None,None,None,-4.09,5.61,0.0629700303064,0.377820181839
4,"Alexion Pharmaceuticals, Inc.",ALXN,Major Pharmaceuticals,Consumer Durables,17308900629.5,90.0,5.6,1 - 2013,10.0,89.09,None,None,None,None,0.91,5.6,0.0628577842631,0.377146705579
5,"Alexion Pharmaceuticals, Inc.",ALXN,Major Pharmaceuticals,Consumer Durables,17308900629.5,95.0,3.95,1 - 2013,47.0,89.09,None,None,None,None,5.91,3.95,0.0443371871142,0.266023122685
6,"Alexion Pharmaceuticals, Inc.",ALXN,Major Pharmaceuticals,Consumer Durables,17308900629.5,100.0,2.4,1 - 2013,27.0,89.09,None,None,None,None,10.91,2.4,0.0269390503985,0.161634302391
3,"Alexion Pharmaceuticals, Inc.",ALXN,Major Pharmaceuticals,Consumer Durables,17308900629.5,75.0,30.0,2 - 2013,1.0,89.09,None,None,None,None,-14.09,15.91,0.178583454933,0.714333819733
4,"Alexion Pharmaceuticals, Inc.",ALXN,Major Pharmaceuticals,Consumer Durables,17308900629.5,80.0,29.0,2 - 2013,0.0,89.09,None,None,None,None,-9.09,19.91,0.223481872264,0.893927489056
5,"Alexion Pharmaceuticals, Inc.",ALXN,Major Pharmaceuticals,Consumer Durables,17308900629.5,90.0,7.5,2 - 2013,1.0,89.09,None,None,None,None,0.91,7.5,0.0841845324952,0.336738129981
6,"Alexion Pharmaceuticals, Inc.",ALXN,Major Pharmaceuticals,Consumer Durables,17308900629.5,95.0,6.9,2 - 2013,3.0,89.09,None,None,None,None,5.91,6.9,0.0774497698956,0.309799079582
7,"Alexion Pharmaceuticals, Inc.",ALXN,Major Pharmaceuticals,Consumer Durables,17308900629.5,100.0,4.7,2 - 2013,3.0,89.09,None,None,None,None,10.91,4.7,0.0527556403637,0.211022561455
3,"Alexion Pharmaceuticals, Inc.",ALXN,Major Pharmaceuticals,Consumer Durables,17308900629.5,75.0,39.2,5 - 2013,1.0,89.09,None,None,None,None,-14.09,25.11,0.281849814794,0.563699629588
4,"Alexion Pharmaceuticals, Inc.",ALXN,Major Pharmaceuticals,Consumer Durables,17308900629.5,80.0,16.5,5 - 2013,9.0,89.09,None,None,None,None,-9.09,7.41,0.0831743181053,0.166348636211
5,"Alexion Pharmaceuticals, Inc.",ALXN,Major Pharmaceuticals,Consumer Durables,17308900629.5,90.0,12.2,5 - 2013,4.0,89.09,None,None,None,None,0.91,12.2,0.136940172859,0.273880345718
6,"Alexion Pharmaceuticals, Inc.",ALXN,Major Pharmaceuticals,Consumer Durables,17308900629.5,95.0,11.4,5 - 2013,4.0,89.09,None,None,None,None,5.91,11.4,0.127960489393,0.255920978785
7,"Alexion Pharmaceuticals, Inc.",ALXN,Major Pharmaceuticals,Consumer Durables,17308900629.5,100.0,7.32,5 - 2013,1.0,89.09,None,None,None,None,10.91,7.32,0.0821641037153,0.164328207431
4,"Alexza Pharmaceuticals, Inc.",ALXA,Major Pharmaceuticals,Consumer Durables,67904240.04,4.0,2.4,1 - 2013,1.0,4.68,None,None,None,None,-0.68,1.72,0.367521367521,2.20512820513
5,"Alexza Pharmaceuticals, Inc.",ALXA,Major Pharmaceuticals,Consumer Durables,67904240.04,4.5,1.95,1 - 2013,1.0,4.68,None,None,None,None,-0.18,1.77,0.378205128205,2.26923076923
6,"Alexza Pharmaceuticals, Inc.",ALXA,Major Pharmaceuticals,Consumer Durables,67904240.04,5.0,1.65,1 - 2013,10.0,4.68,None,None,None,None,0.32,1.65,0.352564102564,2.11538461538
